GeneID1	GeneID2	PCC_mild	feature_type	PCC_mild_abs
MMP1	CXCL5	0.329861219512074	protein-protein	0.329861219512074
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL1	LYN	0.459551137206058	protein-protein	0.459551137206058
NFKB1	IL10RB	0.138686813128986	protein-protein	0.138686813128986
IL10RA	CXCL12	-0.121460405096162	protein-protein	0.121460405096162
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
MGMT	MASP1	0.166676565940773	protein-protein	0.166676565940773
TFF2	MGMT	-0.328687566831766	protein-protein	0.328687566831766
IL16	STC1	0.219400031372896	protein-protein	0.219400031372896
PTN	KITLG	-0.210154022979341	protein-protein	0.210154022979341
PTN	IL16	0.265558168709851	protein-protein	0.265558168709851
NGF	CX3CL1	0.407830485294314	protein-protein	0.407830485294314
NGF	LRP1	0.518711475246945	protein-protein	0.518711475246945
IL10RB	IL16	0.380856868567088	protein-protein	0.380856868567088
IL10RB	NGF	0.249452645224283	protein-protein	0.249452645224283
CXCL12	TYRO3	-0.194575751178559	protein-protein	0.194575751178559
CXCL12	CXCL5	0.197168998772622	protein-protein	0.197168998772622
CXCL12	PTN	-0.195029973810976	protein-protein	0.195029973810976
CXCL12	IL10RB	-0.339626789646965	protein-protein	0.339626789646965
IL6	MGMT	-0.290195724333235	protein-protein	0.290195724333235
NFKB1	CXCL12	0.158704006761232	protein-protein	0.158704006761232
LYN	IL16	0.307328997971973	protein-protein	0.307328997971973
LRP1	PDGFB	0.61523706032837	protein-protein	0.61523706032837
NFKB1	IL6	-0.174252004559577	protein-protein	0.174252004559577
LYN	KITLG	-0.161715525004726	protein-protein	0.161715525004726
LYN	NFKB1	0.800434338831161	protein-protein	0.800434338831161
CXCL8	NFKB1	0.351420874240576	protein-protein	0.351420874240576
LRP1	PDGFB	0.61523706032837	protein-protein	0.61523706032837
NFKB1	CXCL5	0.529493026918175	protein-protein	0.529493026918175
NFKB1	PDGFB	0.742523410475638	protein-protein	0.742523410475638
NFKB1	NGF	0.548652546622128	protein-protein	0.548652546622128
NFKB1	IL6	-0.174252004559577	protein-protein	0.174252004559577
LYN	KITLG	-0.161715525004726	protein-protein	0.161715525004726
LYN	NFKB1	0.800434338831161	protein-protein	0.800434338831161
CXCL8	NFKB1	0.351420874240576	protein-protein	0.351420874240576
CXCL1	NFKB1	0.445718659667809	protein-protein	0.445718659667809
NFKB1	NGF	0.548652546622128	protein-protein	0.548652546622128
CXCL1	CXCL5	0.381931551952674	protein-protein	0.381931551952674
CXCL12	CXCL5	0.197168998772622	protein-protein	0.197168998772622
NFKB1	NGF	0.548652546622128	protein-protein	0.548652546622128
NFKB1	IL6	-0.174252004559577	protein-protein	0.174252004559577
LYN	KITLG	-0.161715525004726	protein-protein	0.161715525004726
CXCL8	NFKB1	0.351420874240576	protein-protein	0.351420874240576
CXCL1	CXCL12	0.180429325375084	protein-protein	0.180429325375084
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
CXCL12	CXCL5	0.197168998772622	protein-protein	0.197168998772622
NFKB1	NGF	0.548652546622128	protein-protein	0.548652546622128
NFKB1	IL6	-0.174252004559577	protein-protein	0.174252004559577
LYN	KITLG	-0.161715525004726	protein-protein	0.161715525004726
CXCL8	NFKB1	0.351420874240576	protein-protein	0.351420874240576
CXCL1	CXCL12	0.180429325375084	protein-protein	0.180429325375084
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
IL6	OSM	0.110782925397547	protein-protein	0.110782925397547
LRP1	PDGFB	0.61523706032837	protein-protein	0.61523706032837
CXCL1	CXCL5	0.381931551952674	protein-protein	0.381931551952674
CXCL12	CX3CL1	-0.237148255191029	protein-protein	0.237148255191029
CXCL8	IL6	0.446539479211233	protein-protein	0.446539479211233
CXCL1	CXCL12	0.180429325375084	protein-protein	0.180429325375084
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
NFKB1	IL6	-0.174252004559577	protein-protein	0.174252004559577
KITLG	OSM	-0.269328862088539	protein-protein	0.269328862088539
CX3CL1	CXCL5	-0.109758566246467	protein-protein	0.109758566246467
NGF	PDGFB	0.25730245717093	protein-protein	0.25730245717093
CXCL12	CXCL5	0.197168998772622	protein-protein	0.197168998772622
CXCL12	CX3CL1	-0.237148255191029	protein-protein	0.237148255191029
IL6	OSM	0.110782925397547	protein-protein	0.110782925397547
IL6	KITLG	-0.367752144744063	protein-protein	0.367752144744063
IL6	THPO	0.120010459768511	protein-protein	0.120010459768511
CXCL8	CX3CL1	0.310531556238943	protein-protein	0.310531556238943
CXCL1	CXCL5	0.381931551952674	protein-protein	0.381931551952674
CXCL1	CXCL12	0.180429325375084	protein-protein	0.180429325375084
CXCL1	CXCL8	0.22193661510992	protein-protein	0.22193661510992
SIT1	TNFRSF13B	0.147144513923893	protein-protein	0.147144513923893
SIT1	TNFRSF13B	0.147144513923893	protein-protein	0.147144513923893
CNTNAP2	NPTXR	0.138021231335963	protein-protein	0.138021231335963
CNTNAP2	PADI2	-0.142609469274517	protein-protein	0.142609469274517
